,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Responding to,Upvotes,Downvotes
1131,Breitbart News Network,Cory Booker Announces Girlfriend Rosario Dawson will Join Campaign Trail in Iowa,['2019/10/30'],735 comments,https://www.breitbart.com/entertainment/2019/10/30/cory-booker-announces-girlfriend-rosario-dawson-will-join-campaign-trail-in-iowa/,✦ Björn Free ✦,"Governor Moonbeam, Jerry Brown liked to thwart the talk that he was homosexual......by being seen in public with Linda Ronstadt.",,16,?
1132,The Gateway Pundit,"After Buying $15 Million Estate in Martha's Vineyard, Michelle Obama Complains Wh…",['2019/10'],828 comments,https://www.thegatewaypundit.com/2019/10/after-buying-15-million-estate-in-marthas-vineyard-michelle-obama-complains-white-people-are-still-running-from-minority-communities-video/,✦ Björn Free ✦,Very well articulated. Hear. Hear.,John Truman,9,?
1133,Breitbart News Network,Elizabeth Warren: I Fight Climate Change by ‘Mostly’ Flying Commercial,['2019/10/30'],288 comments,https://www.breitbart.com/politics/2019/10/30/elizabeth-warren-i-fight-climate-change-by-mostly-flying-commercial/,✦ Björn Free ✦,".....ah, I bet she also 'flies solo'.....'jus sayn'",,10,?
1134,Breitbart News Network,Getting ‘Cozy’ with Cory: Booker Tells Cosmo about Snuggle Time with Girlfrie…,['2019/10/29'],373 comments,https://www.breitbart.com/politics/2019/10/29/getting-cozy-with-cory-booker-tells-cosmo-about-snuggle-time-with-girlfriend-rosario-dawson/,✦ Björn Free ✦,....Now There's an Antibiotics TV Commercial!,,19,?
1135,Breitbart News Network,Tulsi Gabbard Shreds Hillary Clinton: ‘I’m Running for President to Undo’ Her ‘Fail…,['2019/10/29'],847 comments,https://www.breitbart.com/politics/2019/10/29/tulsi-gabbard-shreds-hillary-clinton-im-running-for-president-to-undo-her-failed-legacy/,✦ Björn Free ✦,DNC Cat Fight!Yes.,,12,?
1136,Breitbart News Network,OIG Report: Social Security Administration Paid $11.6 Million to Dead Puerto Ricans,['2019/10/29'],303 comments,https://www.breitbart.com/politics/2019/10/29/oig-report-social-security-administration-paid-11-6-million-to-dead-puerto-ricans/,✦ Björn Free ✦,DEAD Puerto Ricans.ILLEGAL Aliens..........are costing HONEST TAX PAYERS BILLIONS!!!,,97,?
1137,Breitbart News Network,Joni Ernst: Democrats ‘Wrapped Up’ in Impeachment ‘Fervor’,['2019/10/29'],410 comments,https://www.breitbart.com/radio/2019/10/29/joni-ernst-democrats-wrapped-up-in-impeachment-fervor/,✦ Björn Free ✦,Joni Ernst is a DEEP STATE FRAUD.......she comes out of the (bad-hair) - hidey-hole during election season............and perpetrates her fraud on her electorate.,,18,5
1138,Breitbart News Network,Pamela Geller: Mom Protests All-Halal Meat Policy at Public Schools in U.S. ‘Ara…,['2019/10/29'],31 comments,https://www.breitbart.com/politics/2019/10/29/pamela-geller-mom-protests-all-halal-meat-policy-at-public-schools-in-u-s-arab-capital-dearborn-michigan/,✦ Björn Free ✦,....Isn't it The Left who mis-appropriate the FALSE concept of....the 'Separation of Church & State?'.edit: my edit is only due to Breitbart's antagonistic & onerous html's - - dang. So exasperating.,,18,?
1139,Breitbart News Network,2019 Migrant Family Apprehensions Up 342 Percent over Prior Year,['2019/10/29'],18 comments,https://www.breitbart.com/border/2019/10/29/2019-migrant-family-apprehensions-up-342-percent-over-prior-year/,✦ Björn Free ✦,  THEN GO BACK HOME!!!!.....and spare American's YOUR Misery!.dammit.,,13,?
1140,Breitbart News Network,House Democrat Jeff Van Drew Signals He’s Not Voting for Pelosi’s Impeachmen…,['2019/10/29'],4464 comments,https://www.breitbart.com/politics/2019/10/29/house-democrat-jeff-van-drew-signals-hes-not-voting-for-pelosis-impeachment-bill/,✦ Björn Free ✦,"It's NOT an ""Impeachment Bill"".damn.",,29,?
1141,Breitbart News Network,Jim Jordan on House Impeachment Vote: ‘I Don’t Think Anything Is Going to Change’,['2019/10/29'],24 comments,https://www.breitbart.com/clips/2019/10/29/jim-jordan-on-house-impeachment-vote-i-dont-think-anything-is-going-to-change/,✦ Björn Free ✦,Jordan for Speaker 2020!,,23,?
1142,Breitbart News Network,Texas Republicans Push Back Against Child ‘Transgender’ Medical Treatments,['2019/10/29'],756 comments,https://www.breitbart.com/politics/2019/10/29/texas-republicans-push-back-against-child-transgender-medical-treatments/,✦ Björn Free ✦,Don't Mess With Texas!,,19,?
1143,Breitbart News Network,"Media, Dems Moving Away from July 25 Call: Quid Pro Quo ‘Evolved Over Time’",['2019/10/28'],936 comments,https://www.breitbart.com/politics/2019/10/28/media-dems-moving-away-from-july-25-call-quid-pro-quo-evolved-over-time/,✦ Björn Free ✦,Just like the EVILution LIE.The primordial swill Big-Banged over MILLIONS of Years and..........created LIFE!,,10,1
1144,Breitbart News Network,"NPR Praises Terrorist Baghdadi: ‘He Was a Real Leader,’ ‘A Movement We’ve Never S…",['2019/10/28'],4103 comments,https://www.breitbart.com/politics/2019/10/28/npr-praises-terrorist-baghdadi-he-was-a-real-leader-a-movement-weve-never-seen-before/,✦ Björn Free ✦,Just when you thought Tax-Payer funded radio had already scratched out..........the Bottom if their Barrel.,,11,?
1145,Breitbart News Network,Nancy Pelosi on Katie Hill’s Resignation: She ‘Made a Great Contribution’ as ‘Lead…,['2019/10/28'],1020 comments,https://www.breitbart.com/politics/2019/10/28/nancy-pelosi-on-katie-hills-resignation-she-made-a-great-contribution-as-leader-of-freshman-class/,✦ Björn Free ✦,Nancy looks like she is ready for Halloween early this year.,,23,?
1146,Breitbart News Network,Leftist Student at U. at Buffalo Caught Removing Dinesh D’Souza Event Posters,['2019/10/28'],349 comments,https://www.breitbart.com/tech/2019/10/28/leftist-student-at-u-at-buffalo-caught-removing-dinesh-dsouza-event-posters/,✦ Björn Free ✦,"PROOF, once again that the Left cannot compete in the arena of ideas.",,127,?
1147,Breitbart News Network,Exclusive: Donald Trump Campaign Launches ‘Hocus Pocus’ Parody Merchan…,['2019/10/28'],523 comments,https://www.breitbart.com/politics/2019/10/28/exclusive-donald-trump-campaign-launches-hocus-pocus-parody-merchandise-mocking-democrat-witch-hunt/,✦ Björn Free ✦,"Wish they had used the Los Angeles political street artist, Sabo, instead.",,8,?
1148,Breitbart News Network,Virginia Couple Adopts Child After Convincing Mothers Not to Abort,['2019/10/27'],348 comments,https://www.breitbart.com/politics/2019/10/27/virginia-couple-adopts-child-after-convincing-mothers-not-abort/,✦ Björn Free ✦,"GOD does not make junk, folks!",,110,?
1149,Breitbart News Network,Virginia Couple Adopts Child After Convincing Mothers Not to Abort,['2019/10/27'],348 comments,https://www.breitbart.com/politics/2019/10/27/virginia-couple-adopts-child-after-convincing-mothers-not-abort/,✦ Björn Free ✦,OMG! Precious.,,26,?
1150,Breitbart News Network,Club for Growth President Utah Republicans ‘Disgusted’ with Mitt Romn…,['2019/10/27'],65 comments,https://www.breitbart.com/radio/2019/10/27/club-growth-president-utah-republicans-disgusted-mitt-romney-impeachment/,✦ Björn Free ✦,IMPEACH ROMNEY!,,22,?
1151,Breitbart News Network,Club for Growth President Utah Republicans ‘Disgusted’ with Mitt Romn…,['2019/10/27'],65 comments,https://www.breitbart.com/radio/2019/10/27/club-growth-president-utah-republicans-disgusted-mitt-romney-impeachment/,✦ Björn Free ✦,AMERICA is DISGUSTED with PIERRE DELECTO.Mike Lee is little better..Go Join the DNC!,,30,?
1152,Breitbart News Network,"Gunman on Loose After 2 Killed, 14 Wounded at College Homecoming Party",['2019/10/27'],517 comments,https://www.breitbart.com/politics/2019/10/27/gunman-loose-after-2-killed-14-wounded-college-homecoming-party/,✦ Björn Free ✦,Ever hear of CHICAGO?,,17,?
1153,Breitbart News Network,Gowdy on Dems Secret Hearings: I ‘100 Percent’ Believe Public Congressional He…,['2019/10/27'],28 comments,https://www.breitbart.com/clips/2019/10/27/gowdy-on-dems-secret-hearings-i-100-percent-believe-public-congressional-hearings-are-a-circus/,✦ Björn Free ✦,Trey Gowdy is a pompous fan-dancer with a bad haircut......sequins and feathers everywhere......,,12,?
1154,Breitbart News Network,Gowdy on Dems Secret Hearings: I ‘100 Percent’ Believe Public Congressional He…,['2019/10/27'],28 comments,https://www.breitbart.com/clips/2019/10/27/gowdy-on-dems-secret-hearings-i-100-percent-believe-public-congressional-hearings-are-a-circus/,✦ Björn Free ✦,"Well then, prosecute selective leaks!",,12,?
1155,Breitbart News Network,Pinkerton: Elizabeth Warren’s Sex-Worker Policies Guarantee More Jeffrey Epstein-…,['2019/10/26'],359 comments,https://www.breitbart.com/politics/2019/10/26/pinkerton-elizabeth-warrens-sex-worker-policies-guarantee-more-jeffrey-epstein-type-pimping/,✦ Björn Free ✦,Elizabeth Warren:  ~ James Carville in a wig & lipstick!,,11,?
1156,The Gateway Pundit,"""If There Is Any Integrity Left in the DOJ at all, They Will Dismiss Outrageous Case A…",['2019/10'],173 comments,https://www.thegatewaypundit.com/2019/10/if-there-is-any-integrity-left-in-the-doj-at-all-they-will-dismiss-outrageous-case-against-general-flynn-attorney-sidney-powell-on-the-govt-case-against-general-flynn-video/,✦ Björn Free ✦,"She was great on Hannity today!....very articulate, informed, and focused.",,13,?
1157,Breitbart News Network,Amazon Sells Items from Unsafe Foreign Factories: ‘You’re Trapped Inside Until Y…,['2019/10/25'],28 comments,https://www.breitbart.com/politics/2019/10/25/amazon-sells-items-from-unsafe-foreign-factories-youre-trapped-inside-until-you-complete-orders/,✦ Björn Free ✦,"I had an Amazon rating of 1200 (#1 is best) for 10-plus years.My sister-in-law sent me MAGA hats through Amazon..Two years later............my Amazon reviewer rating is now at TWO MILLION..Bezos is a vindictive, anti-Trump voter SOB! Bezos can GTH!",,10,?
1158,Breitbart News Network,Gabbard on Impeachment Inquiry: ‘I Don’t Know What’s Going on in Those Closed D…,['2019/10/24'],286 comments,https://www.breitbart.com/clips/2019/10/24/gabbard-on-impeachment-inquiry-i-dont-know-whats-going-on-in-those-closed-doors/,✦ Björn Free ✦,The Mistress of Understatement.,,16,?
1159,Breitbart News Network,"Chutzpah: Jerrold Nadler, Adam Schiff Accuse Trump of Politicizing DOJ",['2019/10/24'],2467 comments,https://www.breitbart.com/politics/2019/10/24/chutzpah-jerrold-nadler-adam-schiff-accuse-trump-of-politicizing-doj/,✦ Björn Free ✦, ~ HA! HA! HA! HA! HA!!!,,27,?
1160,Breitbart News Network,Alexandria Ocasio-Cortez: Trump ‘Has Committed Crime in Public’ — Impeach…,['2019/10/24'],979 comments,https://www.breitbart.com/clips/2019/10/24/alexandria-ocasio-cortez-trump-has-committed-crime-in-public-impeachment-is-open-and-shut-case/,✦ Björn Free ✦,URINATING on the United States Constitution ........IS a CRIME.,,10,?
1161,Breitbart News Network,"Biden: ‘Improper’ for Ivanka Trump, Jared Kushner to Serve in White House",['2019/10/24'],638 comments,https://www.breitbart.com/2020-election/2019/10/24/biden-improper-for-ivanka-trump-jared-kushner-to-serve-in-white-house/,✦ Björn Free ✦,PROSECUTE the BIDENS!.......dammit!,,30,1
1162,Breitbart News Network,Adam Schiff Witness Cancels Speaking Gig to Burisma-Funded Think Tank,['2019/10/24'],449 comments,https://www.breitbart.com/politics/2019/10/24/adam-schiff-witness-cancels-speaking-gig-to-burisma-funded-think-tank/,✦ Björn Free ✦,FAKE IMPEACHMENT!,,18,?
1163,Breitbart News Network,Elizabeth Warren: ‘Take Weapons of War Off Our Street’,['2019/10/24'],758 comments,https://www.breitbart.com/politics/2019/10/24/elizabeth-warren-take-weapons-of-war-off-our-street/,✦ Björn Free ✦,Tell that to CHICAGO! whatta moron.,,11,?
1164,Breitbart News Network,Judge to State Dept: Release Ukraine Documents to Watchdog Founded by For…,['2019/10/24'],556 comments,https://www.breitbart.com/politics/2019/10/24/judge-to-state-dept-release-ukraine-documents-to-watchdog-founded-by-former-obama-officials/,✦ Björn Free ✦,THIS IS an UN-CIVIL WAR!,,10,?
1165,Breitbart News Network,"FNC’s Napolitano to Trump: Uphold the Constitution, Don’t ‘Disparage’ It",['2019/10/24'],628 comments,https://www.breitbart.com/clips/2019/10/24/fncs-napolitano-to-trump-uphold-the-constitution-dont-disparage-it/,✦ Björn Free ✦,Does NAPO mean bowl-floater?,,9,?
1166,Breitbart News Network,The Nuclear Option: Trump Should Throw Out the First Pitch at World Series in D.C.,['2019/10/23'],330 comments,https://www.breitbart.com/politics/2019/10/23/the-nuclear-option-trump-should-throw-out-the-first-pitch-at-world-series-in-d-c/,✦ Björn Free ✦,TRUMP SHOULD THROW OUT HIS DEEP STATE ADVISORS!,,20,?
1167,Breitbart News Network,BDS Supporter Ilhan Omar: ‘Sanctions Are … Failed Foreign Policy’,['2019/10/23'],589 comments,https://www.breitbart.com/middle-east/2019/10/23/bds-supporter-ilhan-omar-sanctions-are-failed-foreign-policy/,✦ Björn Free ✦,May the GOD of Israel deal with this woman!amen.,,28,1
1168,Breitbart News Network,DACA Illegal Aliens Helped Draft Bernie Sanders’ 2020 Open Borders Plan,['2019/10/23'],58 comments,https://www.breitbart.com/politics/2019/10/23/daca-illegal-aliens-helped-draft-bernie-sanders-2020-open-borders-plan/,✦ Björn Free ✦,DACA is CACA............and so is Socialist Sanders.,,14,?
1169,Breitbart News Network,63% of Likely GOP Voters Think Party Should Be More Like Trump than Mitt Ro…,['2019/10/23'],491 comments,https://www.breitbart.com/politics/2019/10/23/63-of-likely-gop-voters-think-party-should-be-more-like-trump-than-mitt-romney/,✦ Björn Free ✦,You insult calamari! :),Guest,17,?
1170,Breitbart News Network,Nolte: Elizabeth Warren Was the Frontrunner for About 4 Minutes,['2019/10/23'],572 comments,https://www.breitbart.com/2020-election/2019/10/23/nolte-elizabeth-warren-was-the-frontrunner-for-about-4-minutes/,✦ Björn Free ✦,She looks like James Carville in drag.,,73,?
1171,Breitbart News Network,Massachusetts Democrat’s Bill Criminalizes Calling Someone ‘B*tch’,['2019/10/22'],1197 comments,https://www.breitbart.com/politics/2019/10/22/massachusetts-democrats-bill-criminalizes-calling-someone-bitch/,✦ Björn Free ✦,News Flash:  ~DEMOCRATS BAN the TRUTH!,,15,?
1172,Breitbart News Network,Elizabeth Warren Joins Striking Chicago Teachers on Picket Line: ‘The Unions Are…,['2019/10/22'],478 comments,https://www.breitbart.com/politics/2019/10/22/elizabeth-warren-joins-striking-chicago-teachers-on-picket-line-the-unions-are-how-we-have-power/,✦ Björn Free ✦,"Hey Liz!....""EMPOWER"" Chicago Streets!.........STOP Black on Black shootings!",,14,?
1173,Breitbart News Network,Manufacturing Executives Charged with Knowingly Hiring Illegal Aliens,['2019/10/22'],622 comments,https://www.breitbart.com/politics/2019/10/22/manufacturing-executives-charged-with-knowingly-hiring-illegal-aliens/,✦ Björn Free ✦,30 Million ILLEGAL VOTERS is what chafes me!,,162,3
1174,Breitbart News Network,Hurd: Trump Lynching Tweet ‘a Crazy Statement’,['2019/10/22'],364 comments,https://www.breitbart.com/clips/2019/10/22/hurd-trump-lynching-tweet-a-crazy-statement/,✦ Björn Free ✦,Get over yourself!,,43,1
1175,Breitbart News Network,GOP Sen. Tim Scott: ‘I Wouldn’t Use the Word Lynching’,['2019/10/22'],240 comments,https://www.breitbart.com/clips/2019/10/22/gop-sen-tim-scott-i-wouldnt-use-the-word-lynching/,✦ Björn Free ✦,1960: Separate Bathrooms for Blacks & Whites.2019: Separate Language for Blacks & Whites.,,50,?
1176,Breitbart News Network,FNC’s Ingraham: ‘Who Are These ‘Deep State’ State Department Types Heading i…,['2019/10/22'],21 comments,https://www.breitbart.com/clips/2019/10/22/fncs-ingraham-who-are-these-deep-state-state-department-types-heading-into-the-hill-to-testify/,✦ Björn Free ✦,DEEP STATE Wilbur ROMNEY: Identified as Pierre Delecto!,,11,?
1177,Breitbart News Network,NASA Administrator Jim Bridenstine: Humans Can Go to Mars by 2035,['2019/10/22'],399 comments,https://www.breitbart.com/science/2019/10/22/nasa-administrator-jim-bridenstine-humans-can-go-mars-2035/,✦ Björn Free ✦,Oh! And look for that Sheila Jackson Lee Flag!,,11,?
1178,Breitbart News Network,Job Creators Network CEO Ortiz: Latino-Owned Businesses ‘Booming’ Under Tru…,['2019/10/22'],57 comments,https://www.breitbart.com/clips/2019/10/22/job-creators-network-ceo-ortiz-latino-owned-businesses-booming-under-trump-economy/,✦ Björn Free ✦,"Latinos are resourceful, hard workers. All they need is an opportunity.Thank you Mr. President for our thriving economy..KAG 2020",,24,1
