,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Hate?,Flag?,Responding to,Upvotes,Downvotes
672,Townhall,"ESPN Bombshell: NBA 'Academies' in China Rife With Abuses, League Accused of Lies…",['2020/07/30'],94 comments,https://townhall.com/tipsheet/guybenson/2020/07/30/espn-china-nba-bombshell-n2573405,DSMike,Leftist bird of a feather...all evil and all scum.,,,,3,?
673,Townhall,BREAKING: Arguments for Dismissing Flynn Case to Be Reheard,['2020/07/30'],557 comments,https://townhall.com/tipsheet/katiepavlich/2020/07/30/flynn-n2573444,DSMike,"Most criminals who have been found to have been railroaded by over zealous police and prosecutors have their cases dismissed...which is a good thing.  Here we have political games getting involved in just such a circumstance, that is called corruption.",,,,9,?
674,Townhall,"Oh, So That’s Who Firebombed Democrat Headquarters in Phoenix",['2020/07/30'],159 comments,https://townhall.com/tipsheet/katiepavlich/2020/07/30/oh-so-thats-who-lit-a-democrat-headquarter-building-on-fire-n2573422,DSMike,Now that it is proven to not be a right wing terrorist but a left wing one we will hear crickets from the media.  You can always count on the evil left wing and brown shirted propagandists to carry the water for their masters.,,,,2,?
675,Townhall,Fake News: Why You Shouldn't Believe the Liberal Media Over the Latest Economic…,['2020/07/30'],180 comments,https://townhall.com/tipsheet/mattvespa/2020/07/30/fake-news-why-you-shouldnt-believe-the-liberal-media-over-the-latest-economic-report-n2573425,DSMike,The evil left wing propagandists at it again...the president needs to tweet a rebuttal and quickly.,,,,0,0
676,Townhall,"Trump Blasts Mail-In Voting Plans as 'Inaccurate and Fraudulent,' Suggests De…",['2020/07/30'],172 comments,https://townhall.com/tipsheet/elliebufkin/2020/07/30/trump-blasts-mailin-voting-plans-as-inaccurate-and-fraudulent-suggests-delaying-election-n2573428,DSMike,"Yeah, thirty million lost ballots...nothing to see here.",,,LoudLiberal,1,?
677,Townhall,"Trump Blasts Mail-In Voting Plans as 'Inaccurate and Fraudulent,' Suggests De…",['2020/07/30'],172 comments,https://townhall.com/tipsheet/elliebufkin/2020/07/30/trump-blasts-mailin-voting-plans-as-inaccurate-and-fraudulent-suggests-delaying-election-n2573428,DSMike,"30 million ballots lost over the years and rampant fraudulent voters and incidents...what could go wrong, right?   The evil left no longer has the high ground when it comes to election security, if they ever did.",,,,3,1
678,Townhall,NASA Launches Rover to Look for Life on Mars,['2020/07/30'],19 comments,https://townhall.com/tipsheet/micaelaburrow/2020/07/30/nasa-launches-rover-to-look-for-life-on-mars-n2573426,DSMike,"Risk aversion in space exploration has cost us dearly, we should be much farther along than we are.",,,,6,?
679,Townhall,BREAKING: Herman Cain Has Died of Coronavirus,['2020/07/30'],1010 comments,https://townhall.com/tipsheet/mattvespa/2020/07/30/herman-cain-has-died-of-coronavirus-n2573430,DSMike,He tested positive two days later as per the story...,,,yankee170,1,?
680,Townhall,BREAKING: Herman Cain Has Died of Coronavirus,['2020/07/30'],1010 comments,https://townhall.com/tipsheet/mattvespa/2020/07/30/herman-cain-has-died-of-coronavirus-n2573430,DSMike,Reaction a hoax versus the actual virus...it is amazing that we actually have to think for you scum.,,,GenX Marketing Guy,0,0
681,Townhall,BREAKING: Herman Cain Has Died of Coronavirus,['2020/07/30'],1010 comments,https://townhall.com/tipsheet/mattvespa/2020/07/30/herman-cain-has-died-of-coronavirus-n2573430,DSMike,Two days...read much?,,,yankee170,0,0
682,Townhall,BREAKING: Herman Cain Has Died of Coronavirus,['2020/07/30'],1010 comments,https://townhall.com/tipsheet/mattvespa/2020/07/30/herman-cain-has-died-of-coronavirus-n2573430,DSMike,"Want to see a fascist, look in the mirror leftist subhuman scum.",,,yankee170,0,0
683,Townhall,BREAKING: Herman Cain Has Died of Coronavirus,['2020/07/30'],1010 comments,https://townhall.com/tipsheet/mattvespa/2020/07/30/herman-cain-has-died-of-coronavirus-n2573430,DSMike,"Rally was not the likely place for him to have caught it, does not line up with median COVID incubation period.",,,True Patriot,5,?
684,Townhall,BREAKING: Herman Cain Has Died of Coronavirus,['2020/07/30'],1010 comments,https://townhall.com/tipsheet/mattvespa/2020/07/30/herman-cain-has-died-of-coronavirus-n2573430,DSMike,"Because there has been no attempt, only talk...pretty easy even for a progressive fascist.",,,yankee170,2,?
685,Townhall,BREAKING: Herman Cain Has Died of Coronavirus,['2020/07/30'],1010 comments,https://townhall.com/tipsheet/mattvespa/2020/07/30/herman-cain-has-died-of-coronavirus-n2573430,DSMike,"Prayers for him and his loved ones...we lost an excellent American today and all should be sad.  However to assume he contracted COVID from the Trump rally is not really in keeping with the median incubation time for the virus and is frankly on the very edge of the incubation period, 2-14 days.  But that will not stop the evil left from claiming this as fact, science deniers.",,,,5,?
686,Townhall,New Polls: Trump Turning Things Around?,['2020/07/30'],397 comments,https://townhall.com/tipsheet/guybenson/2020/07/30/polls-trump-turning-it-around-n2573357,DSMike,"With the violent and hate filled nature of the current left wing ideology coupled with a candidate that looks increasingly cowardly I would not put it past Trump to win again.  If the economy continues it upward swing then that will be even more bad news for the dems.  Still along way to go, but the current nature of the left wing movement in America does not bode well for them.",,,,5,?
687,Townhall,"That's Called Terrorism, Children: Seattle Police Chief Reveals Contents of Van Imp…",['2020/07/30'],396 comments,https://townhall.com/tipsheet/mattvespa/2020/07/30/seattle-police-chief-reveals-what-was-found-inside-van-n2573418,DSMike,"Terrorism....the unlawful use of violence and intimidation in the pursuit of political aims.  Seems we have terrorists on our hands.  Protest peacefully, that is a good thing...terrorism is not.",,,,29,?
688,Townhall,Results: Nearly Two Dozen Federal Arrests Made in Chicago,['2020/07/30'],66 comments,https://townhall.com/tipsheet/katiepavlich/2020/07/30/barr-gets-results-nearly-two-dozen-federal-arrests-made-in-chicago-n2573403,DSMike,Drop in the bucket and many more to go...let's roll.,,,,2,?
689,Townhall,MSNBC Host to Black Trump Supporter: Are You Being Paid to Support Trump?,['2020/07/30'],292 comments,https://townhall.com/tipsheet/cortneyobrien/2020/07/30/msnbc-host-to-black-trump-supporter-are-you-being-paid-to-support-trump-n2573385,DSMike,"And the black public shaming commences, the leftist scum know no shame.",,,,17,?
690,Townhall,"Seriously, Lady: PA Dem Who AG Barr Laughed At During That Clown Show Hea…",['2020/07/29'],709 comments,https://townhall.com/tipsheet/mattvespa/2020/07/29/pa-dem-who-ag-barr-laughed-at-during-clown-show-hearing-took-a-racial-swipe-at-hi-n2573366,DSMike,"Truth is now the enemy and must be suppressed at all costs, if the people do not have the truth then the lie is all they have to deal with.",,,Francisco,2,?
691,Townhall,"Seriously, Lady: PA Dem Who AG Barr Laughed At During That Clown Show Hea…",['2020/07/29'],709 comments,https://townhall.com/tipsheet/mattvespa/2020/07/29/pa-dem-who-ag-barr-laughed-at-during-clown-show-hearing-took-a-racial-swipe-at-hi-n2573366,DSMike,These congressional dog and pony shows are less than useless and even more so when run by the hate filled dems.  The media representation of these events is even worse.,,,,6,?
692,Townhall,Shocking: AP Reporter Embedded with Federal Officers in Portland Describes Ri…,['2020/07/28'],109 comments,https://townhall.com/tipsheet/guybenson/2020/07/28/shocking-ap-reporter-embedded-with-federal-officers-in-portland-describes-rioters-violent-attacks-n2573204,DSMike,lol...only in your leftist and inept dreams...,,,F-14 Tomcat,1,1
693,Townhall,Shocking: AP Reporter Embedded with Federal Officers in Portland Describes Ri…,['2020/07/28'],109 comments,https://townhall.com/tipsheet/guybenson/2020/07/28/shocking-ap-reporter-embedded-with-federal-officers-in-portland-describes-rioters-violent-attacks-n2573204,DSMike,"All doppler is pulsed moron, that is how you get the bounce back to track a moving target...if there is metal it absolutely can be tracked...are you really this stupid or do you work at it?",,,F-14 Tomcat,1,?
694,Townhall,Shocking: AP Reporter Embedded with Federal Officers in Portland Describes Ri…,['2020/07/28'],109 comments,https://townhall.com/tipsheet/guybenson/2020/07/28/shocking-ap-reporter-embedded-with-federal-officers-in-portland-describes-rioters-violent-attacks-n2573204,DSMike,"You whole charade has been whining, if you are incapable of seeing that then it is not my problem...and again your opinion matters not to me...I know my history and you know nothing so I am good.",,,F-14 Tomcat,1,1
695,Townhall,Shocking: AP Reporter Embedded with Federal Officers in Portland Describes Ri…,['2020/07/28'],109 comments,https://townhall.com/tipsheet/guybenson/2020/07/28/shocking-ap-reporter-embedded-with-federal-officers-in-portland-describes-rioters-violent-attacks-n2573204,DSMike,"OK, like I have said before, your opinion means nothing to me.  I come from a very long line of military service and my ego does not hinge on left wing whiners.",,,F-14 Tomcat,1,1
696,Townhall,Shocking: AP Reporter Embedded with Federal Officers in Portland Describes Ri…,['2020/07/28'],109 comments,https://townhall.com/tipsheet/guybenson/2020/07/28/shocking-ap-reporter-embedded-with-federal-officers-in-portland-describes-rioters-violent-attacks-n2573204,DSMike,"I can actually, served twenty years and most of it combat arms...but again I do not answer to subhuman leftist swine so not you.",,,F-14 Tomcat,1,1
697,Townhall,DC Teachers Line Up Body Bags to Protest School Reopening,['2020/07/29'],111 comments,https://townhall.com/tipsheet/madelinepeltzer/2020/07/29/dc-teachers-line-up-body-bags-to-protest-school-reopening-n2573377,DSMike,Those who do not show up get fired...easy.,,,,7,?
698,Townhall,BREAKING: Hong Kong Student Activists Arrested Under National Security Law,['2020/07/29'],120 comments,https://townhall.com/tipsheet/micaelaburrow/2020/07/29/breaking-hong-kong-student-activists-arrested-under-national-security-law-n2573383,DSMike,Disappeared...leftist tactics as born out by history.,,,,2,?
699,Townhall,Are We Really Shocked Rashida Tlaib Is Refusing to Endorse Biden?,['2020/07/29'],43 comments,https://townhall.com/tipsheet/mattvespa/2020/07/29/rashida-tlaib-refuses-to-endorse-biden-n2573315,DSMike,"COVID fatigue and no enthusiasm for their candidate will probably keep the leftists at home... we shall see however, will the orange man bad theme be the driving force?",,,,2,?
700,Townhall,"Monmouth GA Poll: Trump and Biden Tied, Loeffler and Perdue Lead in Senate Cont…",['2020/07/29'],52 comments,https://townhall.com/tipsheet/reaganmccarthy/2020/07/29/ga-poll-numbers-n2573376,DSMike,My guess...Georgia will fall GOP across the board polls do not pick up those who refuse to answer.,,,,0,0
701,Townhall,McConnell Accuses Pelosi of 'Sabotaging' Negotiations for the Next Stimulus Pack…,['2020/07/29'],91 comments,https://townhall.com/tipsheet/alexcorey/2020/07/29/mitch-mcconnell-makes-it-clear-he-wants-liability-protection-in-next-coronavirus-legislation-n2573362,DSMike,Negotiation and compromise...something the evil American left is incapable of accomplishing.,,,,6,?
702,Townhall,"After Months of Rage, A Deal Has Been Reached in Portland",['2020/07/29'],100 comments,https://townhall.com/tipsheet/katiepavlich/2020/07/29/a-deal-has-been-reached-ion-portland-n2573381,DSMike,"We shall see if it works, my guess is that the subhuman leftist scum will wait until the federal forces are gone to continue the insurrection.",,,,6,?
703,Townhall,ICYMI: WNBA Players National Anthem Protest Was Probably Their Most Watche…,['2020/07/29'],86 comments,https://townhall.com/tipsheet/mattvespa/2020/07/29/icymi-wnba-players-national-anthem-protest-was-probably-their-most-watched-video-n2573255,DSMike,"There is no respectively staying in the locker room while the national anthem is played...it is not respectful, it is pandering to the scum that is the evil American left.",,,,38,1
704,Townhall,EU Crafts Response Package to Hong Kong National Security Law,['2020/07/29'],8 comments,https://townhall.com/tipsheet/micaelaburrow/2020/07/29/draft-n2573351,DSMike,The EU body is soft serving this while the member states are widely taking stronger measures...the stronger the better.,,,,0,0
705,Townhall,Operation Legend Expands to Additional Major Cities,['2020/07/29'],41 comments,https://townhall.com/tipsheet/katiepavlich/2020/07/29/operation-legend-expands-to-additional-major-cities-n2573367,DSMike,Who was arrested without probable cause?  I have not heard that a peacefully protesting group of moms were fired upon.  Are you sure you are portraying these incidents in a neutral and fair way?  Of course not.,,,blowingoffgodot,4,?
