,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Hate?,Flag??,Responding to,Upvotes,Downvotes
1065,American Renaissance,Protesters Charged as ‘Gang’ Face Life Sentence,['2020/08'],62 comments,https://www.amren.com/news/2020/08/protesters-charged-as-gang-face-life-sentence/,HT,Cool story but most likely they will be sentenced to time served and pay a fine.,,,,3,?
1066,American Renaissance,The Truth About Slavery,['2020/08'],60 comments,https://www.amren.com/news/2020/08/the-truth-about-slavery/,HT,Just another situation where facts don't matter because the Left isn't really interested in facts.  Blacks are perpetual victims of evil whites and that is all that matters.  A goal of total domination is not going to be restrained by facts and the truth.,,,,13,?
1067,American Renaissance,What If Black Lives Really Mattered?,['2020/08'],120 comments,https://www.amren.com/videos/2020/08/what-if-black-lives-really-mattered/,HT,"She said facts and reason were no longer relevant in America in terms of winning arguments and changing people's minds.  Of course, in her situation she could not directly say that about blacks but I can.",,,Guest,0,0
1068,American Renaissance,What If Black Lives Really Mattered?,['2020/08'],120 comments,https://www.amren.com/videos/2020/08/what-if-black-lives-really-mattered/,HT,It's exactly what they have been conditioned to believe.  Nothing is their fault.,,,DarienX,1,?
1069,American Renaissance,What If Black Lives Really Mattered?,['2020/08'],120 comments,https://www.amren.com/videos/2020/08/what-if-black-lives-really-mattered/,HT,"The problem is exactly what Heather MacDonald told Larry Elder the other night.  You can show all the facts you want about black crime and the false narrative of black victimhood.  In this day, facts and reason are irrelevant when dealing with people who are incapable of processing them.  Blacks are easily convinced that having no police will be good for them.  The idea that blacks will ever support a true society of law and order is almost laughable.",,,,13,?
1070,American Renaissance,Former President Bush Pays Tribute to Immigrants in New Book,['2020/08'],52 comments,https://www.amren.com/news/2020/08/former-president-bush-pays-tribute-to-immigrants-in-new-book/,HT,Exactly.  It's a shame we have to vote for people like Bush because the alternative is even worse.,,,Michael Whalen,2,?
1071,American Renaissance,Former President Bush Pays Tribute to Immigrants in New Book,['2020/08'],52 comments,https://www.amren.com/news/2020/08/former-president-bush-pays-tribute-to-immigrants-in-new-book/,HT,"The LBJ Great Society, hoping to turn blacks into productive citizens, was not much more loony than Bush's idea of turning Muslims to Western democracy.",,,,3,?
1072,American Renaissance,Former President Bush Pays Tribute to Immigrants in New Book,['2020/08'],52 comments,https://www.amren.com/news/2020/08/former-president-bush-pays-tribute-to-immigrants-in-new-book/,HT,"Not sure when Bush was happier, sending our boys door to door in that Middle East hole to be butchered so no ""innocent"" Muslims would be hurt or looking the other way while millions of Mexicans poured across our border.",,,,9,?
1073,American Renaissance,Milwaukee Lutheran High School Said Black Lives Matter Group’s Beliefs ‘Do N…,['2020/08'],38 comments,https://www.amren.com/news/2020/08/milwaukee-lutheran-high-school-said-black-lives-matter-groups-beliefs-do-not-align-with-biblical-views/,HT,"Yup.  No one should ever assume that blacks will vote based on reason and logic for things that help them as individuals to succeed.  Obama is a prime example.  He, as a tool for the NEA and their campaign donations, was completely opposed to any school choice yet 94% of blacks voted for him and almost that many will vote for Biden.  Why the GOP wastes time and money on these black issues that never amount to anything for them is beyond me.  Like Biden said this week, in a rare moment of honesty, blacks aren't very diverse.",,,Samuel Hathaway,0,0
1074,American Renaissance,What’s Driving the Spike in Portland Gun Violence?,['2020/08'],22 comments,https://www.amren.com/news/2020/08/whats-driving-the-spike-in-portland-gun-violence/,HT,I guess the media believes their own lies about how peaceful things have been there so they can't understand why there is an increase in gun related violence.,,,,2,?
1075,American Renaissance,Trump Is in Electoral Hot Water. It Could Be Even Worse for Him by November,['2020/08'],141 comments,https://www.amren.com/news/2020/08/trump-is-in-electoral-hot-water-it-could-be-even-worse-for-him-by-november/,HT,The Guardian has gone into full blown campaign mode for senile Uncle Joe.,,,,21,?
1076,American Renaissance,It’s Been Nine Years but Syrian Refugees Are Still Waiting,['2020/08'],39 comments,https://www.amren.com/news/2020/08/its-been-nine-years-but-syrian-refugees-are-still-waiting/,HT,Look for the Democrats to initiate a new Syrian refugee program if they win in November.  3 million more new votes as if they need them.,,,,3,1
1077,American Renaissance,"Jackson County, North Carolina, Leaders Vote to Keep Confederate Statue in Sylva…",['2020/08'],7 comments,https://www.amren.com/news/2020/08/jackson-county-north-carolina-leaders-vote-to-keep-confederate-statue-in-sylva-with-changes/,HT,Weak.  They may as well get it over with and let them haul it away now because it's going to happen eventually.,,,,3,?
1078,American Renaissance,Milwaukee Lutheran High School Said Black Lives Matter Group’s Beliefs ‘Do N…,['2020/08'],38 comments,https://www.amren.com/news/2020/08/milwaukee-lutheran-high-school-said-black-lives-matter-groups-beliefs-do-not-align-with-biblical-views/,HT,"In addition, blacks are so attached to the Democrat Party, they are not going to vote GOP regardless of the school choice issue.  A better idea would be to make moves to stop the current open ended funding of public schools and institute user fees for those with children in public schools since more and more they will likely be non-whites.  Why should whites be forced to fund these public school train wrecks when so many whites avoid participating in them?",,,Samuel Hathaway,1,?
1079,American Renaissance,Milwaukee Lutheran High School Said Black Lives Matter Group’s Beliefs ‘Do N…,['2020/08'],38 comments,https://www.amren.com/news/2020/08/milwaukee-lutheran-high-school-said-black-lives-matter-groups-beliefs-do-not-align-with-biblical-views/,HT,"More media chicanery.  The moderate Lutheran Missouri Synod teaches the purely biblical view that homosexuality is a sin and that is labeled ""conservative"".  Meanwhile the female pastor of the far Left Lutheran ELCA denomination which supports BLM and homosexualty is considered neutral.",,,,4,?
1080,American Renaissance,Black Lives Matter Movement Stirs Painful Divide in Local Vietnamese-American Co…,['2020/08'],73 comments,https://www.amren.com/news/2020/08/black-lives-matter-movement-stirs-painful-divide-in-local-vietnamese-american-community/,HT,These Vietnamese who reject BLM are about to learn about their white privilege.,,,,4,?
1081,American Renaissance,Government Now Mandating Anti-White Training,['2020/08'],238 comments,https://www.amren.com/blog/2020/08/government-now-mandating-anti-white-training/,HT,"If only whites were just half as terrible and racist as these Leftists claim, our country would be free of the non-whites that are destroying it.",,,,25,?
1082,American Renaissance,No More History Courses in Illinois Schools,['2020/08'],142 comments,https://www.amren.com/podcasts/2020/08/no-more-history-courses-in-illinois-schools/,HT,"What I was saying is the Founders obviously knew of the potential danger of government power, but in no way would they have predicted that their country and government would be turned over to non-whites who would then try and remove the white builders of the country.",,,ETS101K,0,0
1083,American Renaissance,No More History Courses in Illinois Schools,['2020/08'],142 comments,https://www.amren.com/podcasts/2020/08/no-more-history-courses-in-illinois-schools/,HT,"Schools of education create left wingers.  The entire curriculum is Leftist propaganda.  Also, the people running the schools, the administrators and the school boards are the biggest liberal influence and they are paid very well.",,,Guest,0,0
1084,American Renaissance,No More History Courses in Illinois Schools,['2020/08'],142 comments,https://www.amren.com/podcasts/2020/08/no-more-history-courses-in-illinois-schools/,HT,No father in the home is much more damaging to boys than girls.,,,LHathaway,2,?
1085,American Renaissance,No More History Courses in Illinois Schools,['2020/08'],142 comments,https://www.amren.com/podcasts/2020/08/no-more-history-courses-in-illinois-schools/,HT,"White men, the builders of civilization have been artificially sent by government and the courts to the slums to live while women and blacks were wrongly elevated above them by removing merit from the process.  When the Founders warned about the dangers of government, I doubt even they could have foreseen how government would be used in this sick evil way.",,,john davies,5,?
1086,American Renaissance,Systemic Racism or Systemic Rubbish?,['2020/08'],40 comments,https://www.amren.com/commentary/2020/08/systemic-racism-myth-affirmative-action-diversity/,HT,Buzz word they invented after they saw that real racism is literally non-existent now.,,,,8,?
1087,American Renaissance,Racial Tension Brewing over UK Coronavirus Strategy,['2020/08'],13 comments,https://www.amren.com/news/2020/08/racial-tension-brewing-over-uk-coronavirus-strategy/,HT,Brits are finding out more and more each day that they no longer run their own country.  Kind of like white Americans who have also lost control of their country.,,,,3,?
1088,American Renaissance,"In Wake of Continued Gun Violence, Prominent Members of Black Communit…",['2020/08'],30 comments,https://www.amren.com/news/2020/08/in-wake-of-continued-gun-violence-prominent-members-of-black-community-call-on-nypd-to-bring-back-anti-crime-unit/,HT,The media will still blame their violence and crime on everyone and everything but them.,,,hondo,2,?
