,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Hate?,Flag??,Responding to,Upvotes,Downvotes,Ordinary/Hate/Offensive,
286,Townhall,How Rich: Chelsea Clinton Is Telling Parents How to 'Erode White Privilege' Out of Their Children,['2020/08/29'],1084 comments,https://townhall.com/tipsheet/bethbaumann/2020/08/29/how-rich-chelsea-clinton-is-telling-parents-how-to-erode-white-privilege-out-of-their-children-n2575295,"MAGADeplorable, too",And double bag hideousYou can over look uglyBut you can never overlook marxist indoctrinated stupidity,,,Pierre Danger,0,0,,
287,Townhall,How Rich: Chelsea Clinton Is Telling Parents How to 'Erode White Privilege' Out of Their Children,['2020/08/29'],1084 comments,https://townhall.com/tipsheet/bethbaumann/2020/08/29/how-rich-chelsea-clinton-is-telling-parents-how-to-erode-white-privilege-out-of-their-children-n2575295,"MAGADeplorable, too",A syringe,,,J T,1,?,,
288,Townhall,How Rich: Chelsea Clinton Is Telling Parents How to 'Erode White Privilege' Out of Their Children,['2020/08/29'],1084 comments,https://townhall.com/tipsheet/bethbaumann/2020/08/29/how-rich-chelsea-clinton-is-telling-parents-how-to-erode-white-privilege-out-of-their-children-n2575295,"MAGADeplorable, too",Old Webb is the hag's last memory of being mounted by a maleEven if he was so drunk he thought he was banging the prom queen,,,bill53,0,0,,
289,Townhall,How Rich: Chelsea Clinton Is Telling Parents How to 'Erode White Privilege' Out of Their Children,['2020/08/29'],1084 comments,https://townhall.com/tipsheet/bethbaumann/2020/08/29/how-rich-chelsea-clinton-is-telling-parents-how-to-erode-white-privilege-out-of-their-children-n2575295,"MAGADeplorable, too",To beg absolution for her white privilegeChelsea Hubbell needs to give her $10 million townhouse to the self appointed leaders of the BLM race scam,,,,3,?,,
290,Townhall,How Rich: Chelsea Clinton Is Telling Parents How to 'Erode White Privilege' Out of Their Children,['2020/08/29'],1084 comments,https://townhall.com/tipsheet/bethbaumann/2020/08/29/how-rich-chelsea-clinton-is-telling-parents-how-to-erode-white-privilege-out-of-their-children-n2575295,"MAGADeplorable, too",Seems facial surgery didn't help,,,carl Jung,0,0,,
291,Townhall,How Rich: Chelsea Clinton Is Telling Parents How to 'Erode White Privilege' Out of Their Children,['2020/08/29'],1084 comments,https://townhall.com/tipsheet/bethbaumann/2020/08/29/how-rich-chelsea-clinton-is-telling-parents-how-to-erode-white-privilege-out-of-their-children-n2575295,"MAGADeplorable, too",Why risk being disowned by the hag for any criticism of marxismWhen webb's brat knows she will inherit hundred's of $millions from the clinton crime organizationWhen the hag and the rapist head south to satan's hot southern realm,,,JimEdC,1,?,,
292,Townhall,How Rich: Chelsea Clinton Is Telling Parents How to 'Erode White Privilege' Out of Their Children,['2020/08/29'],1084 comments,https://townhall.com/tipsheet/bethbaumann/2020/08/29/how-rich-chelsea-clinton-is-telling-parents-how-to-erode-white-privilege-out-of-their-children-n2575295,"MAGADeplorable, too",If marxist racist pressley hadn't won political office she would be scrubbing toilets at Motel 6,,,Bass_Boat_Bill,0,0,,
293,Townhall,How Rich: Chelsea Clinton Is Telling Parents How to 'Erode White Privilege' Out of Their Children,['2020/08/29'],1084 comments,https://townhall.com/tipsheet/bethbaumann/2020/08/29/how-rich-chelsea-clinton-is-telling-parents-how-to-erode-white-privilege-out-of-their-children-n2575295,"MAGADeplorable, too","Mebbe Webb Hubbells homely daughter can clue us in why she is palling around with blm terrorist spokes idiot pressleyUgly baldy, like all progressive marxists has a life of no accomplishments other then winning an election in a ghetto majority districtAnd why is it that only ghetto losers living in commiecrat cities have trouble voting?",,,,1,?,,
294,Townhall,Why Portland's Mayor May Want That Federal Law Enforcement Help Right Now,['2020/08/29'],1195 comments,https://townhall.com/tipsheet/mattvespa/2020/08/29/why-portlands-mayor-may-want-that-federal-law-enforcement-help-right-now-n2575293,"MAGADeplorable, too",Likely they are wearing double depenz,,,Elect Republicans,0,0,,
295,Townhall,Why Portland's Mayor May Want That Federal Law Enforcement Help Right Now,['2020/08/29'],1195 comments,https://townhall.com/tipsheet/mattvespa/2020/08/29/why-portlands-mayor-may-want-that-federal-law-enforcement-help-right-now-n2575293,"MAGADeplorable, too",Mebbe terrorist leader mayor wheeler can clue us in why his DA is releasing out of town terrorists if they are the ones rioting and vandalizing,,,,1,?,,
296,Townhall,Why Portland's Mayor May Want That Federal Law Enforcement Help Right Now,['2020/08/29'],1195 comments,https://townhall.com/tipsheet/mattvespa/2020/08/29/why-portlands-mayor-may-want-that-federal-law-enforcement-help-right-now-n2575293,"MAGADeplorable, too","Just wundrinWho wrote the letter that antifa terrorist leader, wheeler, signed?",,,,0,0,,
297,Townhall,Why Portland's Mayor May Want That Federal Law Enforcement Help Right Now,['2020/08/29'],1195 comments,https://townhall.com/tipsheet/mattvespa/2020/08/29/why-portlands-mayor-may-want-that-federal-law-enforcement-help-right-now-n2575293,"MAGADeplorable, too","I find it odd that in Portlandistan with it's 6% ghetto folks populationThat marxist woke white's the ones carrying signs, doing the looting and vandalismWhile there are NO reports of POC's at the bottom of the cities economic ladder seeing any improvement in their lives",,,,0,0,,
298,Twitchy,You can’t eat indoors. Your kid is doing school online. You can’t sing in church. But you can have a DJ at BLM Plaza?,['2020/08/29'],275 comments,https://twitchy.com/gregp-3534/2020/08/29/you-cant-eat-indoors-your-kid-is-doing-school-online-you-cant-sing-in-church-but-you-can-have-a-dj-at-blm-plaza/amp/,"MAGADeplorable, too","You only saw woke white idiots chaining themselves in the lobby of antifa terrorist leader, mayor wheeler with the blm race scam hustle signs",,,theninobrown,0,0,,
299,The Daily Caller,Kelley Paul Describes Her And Rand Paul’s Encounter With Protesters: ‘The Most Terrifying Moment Of My Entire Life’,['2020/08/28'],600 comments,https://dailycaller.com/2020/08/28/kelley-paul-rand-paul-mob/,"MAGADeplorable, too",This incident is further proof that these indoctrinated self hating woke white morons are like rabid dogs that must be put down as violently as possible,,,,4,?,,
300,The Daily Caller,Kelley Paul Describes Her And Rand Paul’s Encounter With Protesters: ‘The Most Terrifying Moment Of My Entire Life’,['2020/08/28'],600 comments,https://dailycaller.com/2020/08/28/kelley-paul-rand-paul-mob/,"MAGADeplorable, too","Meanwhile the pravda media maintains there was no threat of violence and Rand Paul and wife, Kelley, are cowardsGuess I again can't believe my lying eyes and ears",,,,7,?,,
301,Twitchy,"Actor Chadwick Boseman, 43, dies of colon cancer",['2020/08/28'],263 comments,https://twitchy.com/gregp-3534/2020/08/28/actor-chadwick-boseman-43-dies-of-colon-cancer/,"MAGADeplorable, too",We heard the same level of stupidity from these morons who bought into the pervo smollet race scam,,,,1,?,,
302,Twitchy,"Actor Chadwick Boseman, 43, dies of colon cancer",['2020/08/28'],263 comments,https://twitchy.com/gregp-3534/2020/08/28/actor-chadwick-boseman-43-dies-of-colon-cancer/,"MAGADeplorable, too",Bizarre those that are whining about this poc dying can't move past their stupidity that hollyweird marxism has fully indoctrinated them to world classOnly total morons deny what hollyweird spews is never the truth,,,,2,?,,
303,Twitchy,"Actor Chadwick Boseman, 43, dies of colon cancer",['2020/08/28'],263 comments,https://twitchy.com/gregp-3534/2020/08/28/actor-chadwick-boseman-43-dies-of-colon-cancer/,"MAGADeplorable, too",I made a loser soil his diaperGet a life moronOh wait you can'tMommy is still funding your pathetic excuse for a life,,,Satan's Evil Twin,2,?,,
304,Twitchy,"Actor Chadwick Boseman, 43, dies of colon cancer",['2020/08/28'],263 comments,https://twitchy.com/gregp-3534/2020/08/28/actor-chadwick-boseman-43-dies-of-colon-cancer/,"MAGADeplorable, too",Take about stupidGhetto losers in America tried to book trips to Wakanda,,,,1,2,,
305,Twitchy,"Actor Chadwick Boseman, 43, dies of colon cancer",['2020/08/28'],263 comments,https://twitchy.com/gregp-3534/2020/08/28/actor-chadwick-boseman-43-dies-of-colon-cancer/,"MAGADeplorable, too",Soros is again passing out nickels to the indoctrinated stupid,,,VietVet1972,0,0,,
306,Twitchy,"Actor Chadwick Boseman, 43, dies of colon cancer",['2020/08/28'],263 comments,https://twitchy.com/gregp-3534/2020/08/28/actor-chadwick-boseman-43-dies-of-colon-cancer/,"MAGADeplorable, too",Posted by another imbecile incapable of comprehending there is no talent in hollyweird as they churn out unwatchable movies that are pathetic re-makes of earlier trashy movies,,,Satan's Evil Twin,2,5,,
307,Twitchy,"Actor Chadwick Boseman, 43, dies of colon cancer",['2020/08/28'],263 comments,https://twitchy.com/gregp-3534/2020/08/28/actor-chadwick-boseman-43-dies-of-colon-cancer/,"MAGADeplorable, too",Looks like we have another soros spawn in jerkobin,,,,2,1,,
308,Twitchy,"Actor Chadwick Boseman, 43, dies of colon cancer",['2020/08/28'],263 comments,https://twitchy.com/gregp-3534/2020/08/28/actor-chadwick-boseman-43-dies-of-colon-cancer/,"MAGADeplorable, too","Why is his death more important then the thousands of ghetto folk murdered every year by ghetto thugs?And now on the increase as ghetto thugs shoot/murder to honor their newly anointed hero, saint george of floyd",,,,1,2,,
309,Townhall,Kenosha's Unrest Shows No City Is Safe from the Riots,['2020/08/28'],3 comments,https://townhall.com/tipsheet/juliorosas/2020/08/28/kenosha-shows-no-city-is-safe-from-the-riots-n2575109,"MAGADeplorable, too","Kenosha has the misfortune to lie between 2 commiecrat cities with big ghetto populations and high rates of crimeBut it is that canary in the coal mine that in these days of antifa and blm terrorism, that citizens need to be prepared for a  coomiecrat inspired terrorist assault",,,,0,0,,
310,Hot Air,Hoo boy: Trump’s ratings on night four of the convention were lower than Biden’s,['2020/08/28'],340 comments,https://hotair.com/archives/allahpundit/2020/08/28/hoo-boy-trumps-ratings-night-four-convention-lower-bidens/,"MAGADeplorable, too",Ratings-smatingsNo poll numbers ever elected anyoneAnd there was lots of positive buzz from the repub convention that made the commiecrats look like bargain basement fiascoAnd why would the convention have high ratings for 3 nights and then drop off for the climaxMore phony news,,,,2,?,,
311,Hot Air,Hoo boy: Trump’s ratings on night four of the convention were lower than Biden’s,['2020/08/28'],340 comments,https://hotair.com/archives/allahpundit/2020/08/28/hoo-boy-trumps-ratings-night-four-convention-lower-bidens/,"MAGADeplorable, too",I notice there is no mention of c-spanWhere many watch to see the convention w/o being interrupted by commercials or talkers,,,,1,?,,
312,Twitchy,‘LMAO’! Kamala Harris totally ‘just undercut her VP running mate’ with her nationwide mask mandate clarification,['2020/08/28'],104 comments,https://twitchy.com/sarahd-313035/2020/08/28/lmao-kamala-harris-totally-just-undercut-her-vp-running-mate-with-her-nationwide-mask-mandate-clarification/,"MAGADeplorable, too",Did willie brown's ho get any bounce from her prebuttal yesterday?,,,,1,?,,
313,Townhall,Blaming the Violence on Trump Is a Bridge Too Far,['2020/08/28'],172 comments,https://townhall.com/columnists/davidlimbaugh/2020/08/28/blaming-the-violence-on-trump-is-a-bridge-too-far-n2575199,"MAGADeplorable, too","The biggest proverbial bridge too far will always be the kenyun who left behind a legacy of racial hatred and was the birth mother of blm terrorist race scamWE were told of a vast intelligence and leadership skills which were never displayed while he and big mike played and continue to play the race victim cardKnowing the marxist media will never stop protecting those 2 grifters, the kenyun and big mike",,,,1,?,,
314,Townhall,GOP Congressman Challenges Speaker Pelosi to Denounce Violent Attack on Sen. Rand Paul,['2020/08/28'],282 comments,https://townhall.com/tipsheet/reaganmccarthy/2020/08/28/gop-congressman-calls-on-pelosi-to-denounce-violence-n2575247,"MAGADeplorable, too",But at 80Death is calling nutsy's name,,,DoubledayCafe,0,0,,
315,Townhall,GOP Congressman Challenges Speaker Pelosi to Denounce Violent Attack on Sen. Rand Paul,['2020/08/28'],282 comments,https://townhall.com/tipsheet/reaganmccarthy/2020/08/28/gop-congressman-calls-on-pelosi-to-denounce-violence-n2575247,"MAGADeplorable, too","The commiecrats have lost control of their antifa and blm terrorist thugs who can't stop looting and vandalizing buildings or assaulting anyone who isn't part of the marxist cabalAntifa and blm are the heroes of the commiecrat party, the pravda media, hollyweird and pro sports players",,,,0,0,,
