,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Responding to,Upvotes,Downvotes,Hate?,
430,The Gateway Pundit,"Pelosi Suffers Worse Mental Lapse Yet, Malfunctions For 10 Seconds Straight! (V…",['2020/06'],816 comments,https://www.thegatewaypundit.com/2020/06/pelosi-suffers-worse-mental-lapse-yet-malfunctions-10-seconds-straight-video/,Acaciavet,I pray every day the cancer fairy finds her,,1,?,,
431,The Gateway Pundit,Obama to Criticize President Trump's 'Handling of the Policing Crisis' in Georg…,['2020/06'],457 comments,https://www.thegatewaypundit.com/2020/06/obama-criticize-president-trumps-handling-policing-crisis-george-floyd-riots-speech/,Acaciavet,5pm I will be drinking heavy and Bopping a mexican midget broad.,,0,0,,
432,The Gateway Pundit,"Female Protester Shot And Killed In Davenport, Iowa - But It Wasn't a Police…",['2020/06'],213 comments,https://www.thegatewaypundit.com/2020/06/female-protester-shot-killed-davenport-iowa-wasnt-police-shooting-no-one-cares/,Acaciavet,Oh well what can I say,,0,0,,
433,The Gateway Pundit,"SORRY AMERICA – Those Catastrophic Mortality Rates Sold to Us by the WHO, D…",['2020/06'],428 comments,https://www.thegatewaypundit.com/2020/06/sorry-america-catastrophic-mortality-rates-sold-us-dr-fauci-dr-birx-huge-scam/,Acaciavet,Dr Mengela and Eva Braun threw it to us!,,3,?,,
434,The Gateway Pundit,It’s a Cult: Thousands of Whites Grovel in Front of Blacks Begging For Forgiveness…,['2020/06'],1655 comments,https://www.thegatewaypundit.com/2020/06/cult-thousands-whites-grovel-front-blacks-begging-forgiveness-video/,Acaciavet,In my 308 area code we never apologize because it shows weakness!,,0,0,,
435,The Gateway Pundit,BUSTED! Democrat Rep. Engel Caught on Hot Mic Asking For a Turn to Speak at Ge…,['2020/06'],187 comments,https://www.thegatewaypundit.com/2020/06/busted-democrat-rep-engel-caught-hot-mic-asking-turn-speak-george-floyd-presser-didnt-primary-wouldnt-care-video/,Acaciavet,What an Idiot,,1,?,,
436,The Gateway Pundit,Philly Gun Store Owner Blasts Would Be Thief with AR-15 During Attempted Looti…,['2020/06'],437 comments,https://www.thegatewaypundit.com/2020/06/philly-gun-store-owner-blasts-thief-ar-15-attempted-looting-one-dead-video/,Acaciavet,"I love stuff like this,another dead asshat not breathing my free air!",,2,?,,
437,The Gateway Pundit,NY Attorney General Letitia James Threatens to Sue Trump Over Military De…,['2020/06'],788 comments,https://www.thegatewaypundit.com/2020/06/ny-attorney-general-letitia-james-threatens-sue-trump-military-deployment-save-looted-destroyed-new-york-city/,Acaciavet,Affirmative action makes me laugh! Good folks suffer and the stupid ones rise to the top. The Black experiment failed with Obama,,1,?,,
438,The Gateway Pundit,You’re On Your Own: Raleigh Police Chief Says She Will Not Put Officers in Harm’s…,['2020/06'],1260 comments,https://www.thegatewaypundit.com/2020/06/raleigh-police-chief-says-will-not-put-officers-harms-way-protect-property/,Acaciavet,Affirmative action is a wonderfull thing. You can be fat and stupid and still be a po po chief!,,1,?,,
439,The Gateway Pundit,Chicago Mayor Lori Lightfoot Says She Has Two Words For President Trump: “F— Yo…,['2020/05'],639 comments,https://www.thegatewaypundit.com/2020/05/chicago-mayor-lori-lightfoot-says-two-words-president-trump-f-video/,Acaciavet,The Voters of Chicago are retards fro sure.,,2,?,,
440,The Gateway Pundit,VIDEO: San Jose Rioters Whine Cops Didn’t Save Them After Car They Mobbed Turns…,['2020/05'],724 comments,https://www.thegatewaypundit.com/2020/05/san-jose-rioters-whine-cops-didnt-save-car-mobbed-turns-around-runs/,Acaciavet,Thes clowns graduated at the top of their class i bet,,1,?,,
441,The Gateway Pundit,"VIDEO: Leftist Protester Killed, Dragged by FedEx Truck in Downtown St. Louis after…",['2020/05'],1644 comments,https://www.thegatewaypundit.com/2020/05/video-leftist-protester-killed-dragged-fedex-truck-downtown-st-louis-mob-shuts-highway-attack-vehicles/,Acaciavet,One less ass breathing my free air,,5,?,,
442,The Gateway Pundit,BUSTED! New Mexico Liberal Governor Michelle Grisham Locks Down State -- Th…,['2020/05'],327 comments,https://www.thegatewaypundit.com/2020/05/busted-new-mexico-liberal-governor-michelle-grisham-locks-state-calls-jewelry-store-special-purchase-now-lying-video/,Acaciavet,Whats the deal with all these dumb broad Govonors. When will you learn women are only good for a couple of things and being Governors is not among them!,,0,0,,
443,The Gateway Pundit,"As Police Station Goes Up in Flames, Minneapolis Mayor Frey Accuses Trump o…",['2020/05'],1076 comments,https://www.thegatewaypundit.com/2020/05/police-station-goes-flames-minneapolis-mayor-frey-accuses-trump-weakness-response-presidents-threat-bring-national-guard-stop-riots/,Acaciavet,Do think this Mayor was special forces? Or just a special asshat leader?,,0,0,,
444,The Gateway Pundit,Biden Scolds Reporter For Not Wearing a Mask on an Empty Street in Creepy Orwe…,['2020/05'],204 comments,https://www.thegatewaypundit.com/2020/05/biden-scolds-reporter-not-wearing-mask-empty-street-creepy-orwellian-video/,Acaciavet,Think that broad reporter showed joe her jungle bush,,0,0,,
445,The Gateway Pundit,Minneapolis City Council VP Wants to 'Declare State of Emergency Declaring R…,['2020/05'],453 comments,https://www.thegatewaypundit.com/2020/05/minneapolis-city-council-vp-wants-declare-state-emergency-declaring-racism-public-health-issue-video/,Acaciavet,It takes assholhats to burn down a village,J.Moore citizenfreepress.com,3,?,,
446,The Gateway Pundit,Minneapolis City Council VP Wants to 'Declare State of Emergency Declaring R…,['2020/05'],453 comments,https://www.thegatewaypundit.com/2020/05/minneapolis-city-council-vp-wants-declare-state-emergency-declaring-racism-public-health-issue-video/,Acaciavet,Well Black broad hush my mouth and call me a Virus,,4,?,,
447,The Gateway Pundit,Chicago’s Mayor Lightfoot to Create 600-Strong Army of Contact Tracers,['2020/05'],268 comments,https://www.thegatewaypundit.com/2020/05/chicagos-mayor-lightfoot-create-600-strong-army-contact-tracers/,Acaciavet,600 hundred missing persons that for sure.,,0,0,,
448,The Gateway Pundit,Contact Tracing is Orwellian: Government Will Track You and Everyone Near You – F…,['2020/05'],242 comments,https://www.thegatewaypundit.com/2020/05/contact-tracing-orwellian-government-will-track-everyone-near-greater-good/,Acaciavet,I can promise that the tracers picture will appear on a milk carton.,,1,?,,
449,The Gateway Pundit,"‘Masks Are Symbolic,’ say Dr Fauci and The New England Journal of Medicine",['2020/05'],273 comments,https://www.thegatewaypundit.com/2020/05/masks-symbolic-say-dr-fauci-new-england-journal-medicine/,Acaciavet,Hey Dr Mengela Its a symbol of homo sexuality for sure!,,1,?,,
450,The Gateway Pundit,Chicago Mayor Lightfoot Defies President Trump — Sends Armed Police Squad to S…,['2020/05'],804 comments,https://www.thegatewaypundit.com/2020/05/chicago-mayor-lightfoot-defies-president-trump-sends-armed-police-squad-shut-black-baptist-church-southside-chicago/,Acaciavet,The cleaners called your dress is ready!Oh youa Douche bag,Ima Payne,0,0,,
451,The Gateway Pundit,Chicago Mayor Lightfoot Defies President Trump — Sends Armed Police Squad to S…,['2020/05'],804 comments,https://www.thegatewaypundit.com/2020/05/chicago-mayor-lightfoot-defies-president-trump-sends-armed-police-squad-shut-black-baptist-church-southside-chicago/,Acaciavet,I thought she looked like buckwhaet from little rascals,JosephValachi,9,?,,
452,The Gateway Pundit,Chicago Mayor Lightfoot Defies President Trump — Sends Armed Police Squad to S…,['2020/05'],804 comments,https://www.thegatewaypundit.com/2020/05/chicago-mayor-lightfoot-defies-president-trump-sends-armed-police-squad-shut-black-baptist-church-southside-chicago/,Acaciavet,Thes pricks wont know what hit em when the punishment starts,,1,?,,
453,The Gateway Pundit,Governor Whitmer Sent COVID-19 Patients Across the State to Seed Nursing Homes…,['2020/05'],540 comments,https://www.thegatewaypundit.com/2020/05/governor-whitmer-sent-covid-19-patients-across-state-seed-nursing-homes-coronavirus-kept-patients-1000-bed-tcf-center-detroit/,Acaciavet,Whats your point Sally,Guest,0,0,,
454,The Gateway Pundit,"SHOCKING DEVELOPMENT! Singapore Woman Linked to Bill Gates, Soros and C…",['2020/05'],331 comments,https://www.thegatewaypundit.com/2020/05/shocking-development-singapore-woman-linked-bill-gates-soros-china-flagging-removing-video-content-california-doctors-behind-viral-video/,Acaciavet,I do hate these people!,,0,0,,
455,The Gateway Pundit,"BREAKING: Massive Explosion in Los Angeles, Multiple Buildings Burning, 230…",['2020/05'],312 comments,https://www.thegatewaypundit.com/2020/05/breaking-massive-explosion-los-angeles-multiple-buildings-burning-230-firefighters-responding-ten-already-injured/,Acaciavet,"Tora Tora Tora,",,0,0,,
456,The Gateway Pundit,“We Will Defeat the Enemy!” – WTH? THIS IS SCARY: General Perna Announces Plan…,['2020/05'],1329 comments,https://www.thegatewaypundit.com/2020/05/will-defeat-enemy-wth-scary-general-perna-announces-plans-health-dept-defense-dept-deliver-coronavirus-vaccine/,Acaciavet,They have to find me first. God bless the IRA,,3,?,,
457,The Gateway Pundit,Democrat Governor Pritzker Says Citizens in Illinois Could be Ordered to Socially Di…,['2020/05'],605 comments,https://www.thegatewaypundit.com/2020/05/democrat-governor-pritzker-says-citizens-illinois-ordered-socially-distance-wear-masks-indefinitely-video/,Acaciavet,I hope the clowns in the land of Lincoln remember this the next election! You people Like the Idiots in New York elected a fool so Live with it!,,0,0,,
458,The Gateway Pundit,Woman In Stormtrooper Costume Promoting ‘Star Wars Day’ Bloodied In A…,['2020/05'],385 comments,https://www.thegatewaypundit.com/2020/05/woman-stormtrooper-costume-promoting-star-wars-day-bloodied-arrest/,Acaciavet,After this I will vere help or support a cop,March on DC,0,0,,
459,The Gateway Pundit,Are the Deep State Coup Plotters Tweeting Out Cryptic Messages or Are They Just B…,['2020/05'],350 comments,https://www.thegatewaypundit.com/2020/05/deep-state-coup-plotters-tweeting-cryptic-messages-just-buffoons/,Acaciavet,Joe Bafoons for $500 please,,0,0,,
460,www.wnypapers.com,Coronavirus Niagara and Erie counties update for May 5,['2020/05/05'],2 comments,https://www.wnypapers.com/news/article/current/2020/05/05/141348/coronavirus-niagara-and-erie-counties-update-for-may-5,Acaciavet,62 in Wheatfield? Must be the short bus riders,,0,0,,
461,www.wnypapers.com,Coronavirus Niagara and Erie counties update for May 5,['2020/05/05'],2 comments,https://www.wnypapers.com/news/article/current/2020/05/05/141348/coronavirus-niagara-and-erie-counties-update-for-may-5,Acaciavet,Please stay home,,0,0,,
462,The Gateway Pundit,Radical Democrat Judge Calls on Texans to Snitch on Restaurants if They Have Full C…,['2020/05'],629 comments,https://www.thegatewaypundit.com/2020/05/radical-democrat-judge-calls-texans-snitch-restaurants-full-capacity/,Acaciavet,When this is over Let the snitches know they had better have great Dental insurance,,0,0,,
463,The Gateway Pundit,"AWFUL! Chicago Tribune Labels All of the ""Open Illinois"" Protesters in Chicago ""N…",['2020/05'],234 comments,https://www.thegatewaypundit.com/2020/05/awful-chicago-tribune-labels-open-illinois-protesters-chicago-nazis-first-line-news-report/,Acaciavet,I think the IRA playbook needs to be dusted off!,,0,0,,
464,The Gateway Pundit,"Nancy Antoinette Mocks Trump, Jokes About her Freezer Full of Gourmet Ice Cr…",['2020/04'],222 comments,https://www.thegatewaypundit.com/2020/04/nancy-antoinette-mocks-trump-jokes-freezer-full-gourmet-ice-cream-americans-stand-line-food-banks-video/,Acaciavet,This is one of the reasons that I hate dumb broads.,,3,?,,
465,The Gateway Pundit,Deep State Darling Ellen Nakashima: WaPo Writer Behind This Week's Trump-Grenel…,['2020/04'],140 comments,https://www.thegatewaypundit.com/2020/04/deep-state-darling-ellen-nakashima-wapo-writer-behind-weeks-trump-grenell-fake-news-hit-piece-also-first-report-russia-hacked-dnc-2016/,Acaciavet,How did my Father miss her Grandfather on Iwo!,,2,?,,
466,The Gateway Pundit,Biden Brags He Will Not Put America First if Elected President (VIDEO),['2020/04'],197 comments,https://www.thegatewaypundit.com/2020/04/biden-brags-will-not-put-america-first-elected-president-video/,Acaciavet,If you want this A hole as your President i guarantee your school bus was not standard size!!!!!!,,2,?,,
467,The Gateway Pundit,"De Blasio Threatens ""Jewish Community"" With Arrests After Funeral Gathering",['2020/04'],607 comments,https://www.thegatewaypundit.com/2020/04/de-blasio-threatens-jewish-community-arrests-funeral-gathering/,Acaciavet,And he loves those Black Broads too!,"John Truman, Jr.",8,?,,
468,The Gateway Pundit,Majority of Americans Say They Will Reach Their 'Breaking Point' With Stay-at-Hom…,['2020/04'],283 comments,https://www.thegatewaypundit.com/2020/04/majority-americans-say-will-reach-breaking-point-stay-home-orders-june/,Acaciavet,I Hope all of you remember this when its over and punish those who did this to you? Vote Red,Doc Farmer☑️ᶜᵒᵛᶠᵉᶠᵉᵈᵉᵖˡᵒʳᵃᵇˡᵉ,8,?,,
469,The Gateway Pundit,Tens of Thousands Defy Newsom’s Authoritarian Lockdown Order and Flock…,['2020/04'],729 comments,https://www.thegatewaypundit.com/2020/04/tens-thousands-defy-newsoms-authoritarian-lockdown-order-flock-socal-beaches-amid-heatwave/,Acaciavet,So glad to see the good guys taking it to the Nazis,,2,?,,
470,The Gateway Pundit,"U.S. Panic Shutdown Will Wipe Out 40% Of The Economy, Unemployment Will Hit 27…",['2020/04'],159 comments,https://www.thegatewaypundit.com/2020/04/u-s-panic-shutdown-will-wipe-40-economy-unemployment-will-hit-27-million-cbo/,Acaciavet,Hey Herman the Super Sperm the cleaners called your dress is ready!,Guest,3,?,,
471,The Gateway Pundit,"U.S. Panic Shutdown Will Wipe Out 40% Of The Economy, Unemployment Will Hit 27…",['2020/04'],159 comments,https://www.thegatewaypundit.com/2020/04/u-s-panic-shutdown-will-wipe-40-economy-unemployment-will-hit-27-million-cbo/,Acaciavet,I say we hunt them down like the rats they are.Connect the dots Sally,Guest,1,?,,
472,The Gateway Pundit,"U.S. Panic Shutdown Will Wipe Out 40% Of The Economy, Unemployment Will Hit 27…",['2020/04'],159 comments,https://www.thegatewaypundit.com/2020/04/u-s-panic-shutdown-will-wipe-40-economy-unemployment-will-hit-27-million-cbo/,Acaciavet,Ban all Chinese oh heck ban all Asians from the USA.And anyone of vacations abroad looses it citizenship.,,0,0,,
473,The Gateway Pundit,"Virginia Could Take 2 Years To Allow Businesses To Reopen, Governor’s Advis…",['2020/04'],597 comments,https://www.thegatewaypundit.com/2020/04/virginia-take-2-years-allow-businesses-reopen-governors-adviser-says/,Acaciavet,Het Virginia Welcome to the republican club. I hope you have learned if you aint red your dead!,,1,?,,
474,The Gateway Pundit,"Here We Go... Corrupt WHO Warns People to Get Used to ""A New Way of Living"" wit…",['2020/04'],397 comments,https://www.thegatewaypundit.com/2020/04/go-corrupt-warns-people-get-used-new-way-living-continued-lockdowns/,Acaciavet,Or A Chinese clown.,Patty  🇺🇸,0,0,,
475,The Gateway Pundit,Cognitive Dissonance: 60% Of Democrats Blame Trump For Covid 19 Instead Of Chi…,['2020/04'],245 comments,https://www.thegatewaypundit.com/2020/04/cognitive-dissonance-60-democrats-blame-trump-covid-19-instead-china/,Acaciavet,rEMEMBER WHEN THIS IS OVER FOLKS LIKE YOU AND THE REST OF THE COMMIES WILL GET YOUR ANSWERS! OH THE CLEANERS CALLED YOUR DRESS IS READY.,Guest,0,0,,
476,The Gateway Pundit,Tyrannical Governor Phil Murphy Bans Annual Drive Through Tulip Farm -- Thre…,['2020/04'],772 comments,https://www.thegatewaypundit.com/2020/04/tyrannical-governor-phil-murphy-bans-annual-drive-tulip-farm-threatens-arrest-farmer-one-car-drives/,Acaciavet,Dear NJ you voted for A Demorat not enjoy the fruits of your error,,3,?,,
