,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Responding to,Upvotes,Downvotes,Ordinary/Hate/Offensive?,
674,The Gateway Pundit,"Joe Biden to Meet with Jacob Blake, Sr. in Kenosha Who Has Long History of Racist,…",['2020/09'],212 comments,https://www.thegatewaypundit.com/2020/09/joe-biden-meet-jacob-blake-sr-kenosha-long-history-racist-anti-semitic-anti-christian-posts/,Dr. Vinnie,Pelosi proved we can vote in person.,,2,?,,
675,The Gateway Pundit,"Joe Biden to Meet with Jacob Blake, Sr. in Kenosha Who Has Long History of Racist,…",['2020/09'],212 comments,https://www.thegatewaypundit.com/2020/09/joe-biden-meet-jacob-blake-sr-kenosha-long-history-racist-anti-semitic-anti-christian-posts/,Dr. Vinnie,Basically he's a typical Democrat voter.,,1,?,,
676,The Gateway Pundit,"""This is Playing with Fire! We're a Very Closely Divided Country Here!"" - WOW! A…",['2020/09'],400 comments,https://www.thegatewaypundit.com/2020/09/playing-fire-closely-divided-country-wow-ag-bill-barr-goes-off-wolf-blitzer-mail-voter-fraud-video/,Dr. Vinnie,Pelosi proved we can vote in person..,,3,?,,
677,The Gateway Pundit,"""This is Playing with Fire! We're a Very Closely Divided Country Here!"" - WOW! A…",['2020/09'],400 comments,https://www.thegatewaypundit.com/2020/09/playing-fire-closely-divided-country-wow-ag-bill-barr-goes-off-wolf-blitzer-mail-voter-fraud-video/,Dr. Vinnie,There always needs to be a paper trail.,tropolite,0,0,,
678,Breitbart News Network,FNC’s Carlson: Pelosi Hair Salon Incident a ‘Metaphor for How Liberals See Our Cou…,['2020/09/03'],452 comments,https://www.breitbart.com/clips/2020/09/03/fncs-carlson-pelosi-hair-salon-incident-a-metaphor-for-how-liberals-see-our-country/,Dr. Vinnie,Pelosi proved we can vote in person.,,9,?,,
679,Breitbart News Network,CNN’s Cuomo on Pelosi Salon Visit: ‘Maybe She Was Listening to the President’,['2020/09/02'],1234 comments,https://www.breitbart.com/clips/2020/09/02/cnns-cuomo-on-pelosi-salon-visit-maybe-she-was-listening-to-the-president/,Dr. Vinnie,Pelosi proved we can vote in person..,,4,?,,
680,Breitbart News Network,Watch — Nancy Pelosi: The Salon Set Me Up,['2020/09/02'],8316 comments,https://www.breitbart.com/politics/2020/09/02/watch-nancy-pelosi-the-salon-set-me-up/,Dr. Vinnie,Pelosi proved we can vote in person.,,1,?,,
681,Breitbart News Network,Pope Francis: Planet in ‘Catastrophic’ State Due to ‘Environmental Disorders’,['2020/09/03'],437 comments,https://www.breitbart.com/environment/2020/09/03/pope-francis-planet-catastrophic-state-environmental-disorders/,Dr. Vinnie,This is a disposable planet in a disposable universe.  The ONLY thing that matters is your relationship to Christ Jesus.,,0,0,,
682,Breitbart News Network,Pope Francis: Planet in ‘Catastrophic’ State Due to ‘Environmental Disorders’,['2020/09/03'],437 comments,https://www.breitbart.com/environment/2020/09/03/pope-francis-planet-catastrophic-state-environmental-disorders/,Dr. Vinnie,But no mention of lost souls.,,0,0,,
683,Breitbart News Network,CNN’s Lemon: Pelosi Should Have Accepted Responsibility for Maskless Salon Visit,['2020/09/03'],579 comments,https://www.breitbart.com/clips/2020/09/03/cnns-lemon-pelosi-should-have-accepted-responsibility-for-maskless-salon-visit/,Dr. Vinnie,"Don Lemon isn't gay, he's just a bitter little fruit.",Armageddon T. Thunderbird,0,0,,
684,Breitbart News Network,CNN’s Lemon: Pelosi Should Have Accepted Responsibility for Maskless Salon Visit,['2020/09/03'],579 comments,https://www.breitbart.com/clips/2020/09/03/cnns-lemon-pelosi-should-have-accepted-responsibility-for-maskless-salon-visit/,Dr. Vinnie,Pelosi proved we can vote in person.  An 80 yo being in a confined building for a couple hours with no mask.  Let's face facts she got her hair colored too.,,1,?,,
685,Breitbart News Network,CNN’s Lemon: Pelosi Should Have Accepted Responsibility for Maskless Salon Visit,['2020/09/03'],579 comments,https://www.breitbart.com/clips/2020/09/03/cnns-lemon-pelosi-should-have-accepted-responsibility-for-maskless-salon-visit/,Dr. Vinnie,Nancy wasn't worried because she knows is a SCAMDEMIC!,,0,0,,
686,Breitbart News Network,TX Salon Owner on Pelosi: Politicians These Days Think ‘They Are Better Than…,['2020/09/03'],198 comments,https://www.breitbart.com/clips/2020/09/03/tx-salon-owner-on-pelosi-politicians-these-days-think-they-are-better-than-us/,Dr. Vinnie,Pelosi proved we can vote in person.  An 80 yo being in a confined building for a couple hours with no mask.  Let's face facts she got her hair colored too..,,2,?,,
687,Breitbart News Network,CNN’s Cuomo: Trump Should Be the Picture of a ‘Demagogue’ in the Dictiona…,['2020/09/02'],821 comments,https://www.breitbart.com/clips/2020/09/02/cnns-cuomo-trump-should-be-the-picture-of-a-demagogue-in-the-dictionary-literally-wants-to-make-you-hate/,Dr. Vinnie,Pelosi proved we can vote in person.  An 80 yo being in a confined building for a couple hours with no mask.  Let's face facts she got her hair colored too.,,0,0,,
688,Breitbart News Network,New Joe Biden Ad: ‘Black Americans Wake Up Knowing They Can Lose Their Life’,['2020/09/03'],1960 comments,https://www.breitbart.com/2020-election/2020/09/03/new-joe-biden-ad-black-americans-wake-up-knowing-they-can-lose-their-life/,Dr. Vinnie,Thank you.  And get your hair done.,Robbie J. Daniels,1,?,,
689,Breitbart News Network,New Joe Biden Ad: ‘Black Americans Wake Up Knowing They Can Lose Their Life’,['2020/09/03'],1960 comments,https://www.breitbart.com/2020-election/2020/09/03/new-joe-biden-ad-black-americans-wake-up-knowing-they-can-lose-their-life/,Dr. Vinnie,Black males are only 6% of the population and commit 98% of all black crime.,Rainbelt,0,0,,
690,Breitbart News Network,New Joe Biden Ad: ‘Black Americans Wake Up Knowing They Can Lose Their Life’,['2020/09/03'],1960 comments,https://www.breitbart.com/2020-election/2020/09/03/new-joe-biden-ad-black-americans-wake-up-knowing-they-can-lose-their-life/,Dr. Vinnie,Don't forget the black thug who snuck up on the white guy and hit him in the head with a brick.,Robbie J. Daniels,2,?,,
691,Breitbart News Network,New Joe Biden Ad: ‘Black Americans Wake Up Knowing They Can Lose Their Life’,['2020/09/03'],1960 comments,https://www.breitbart.com/2020-election/2020/09/03/new-joe-biden-ad-black-americans-wake-up-knowing-they-can-lose-their-life/,Dr. Vinnie,Black people cause a lot of their own misery.,,1,?,,
692,Breitbart News Network,New Joe Biden Ad: ‘Black Americans Wake Up Knowing They Can Lose Their Life’,['2020/09/03'],1960 comments,https://www.breitbart.com/2020-election/2020/09/03/new-joe-biden-ad-black-americans-wake-up-knowing-they-can-lose-their-life/,Dr. Vinnie,Since Lincoln.,Good Dog,1,?,,
693,Breitbart News Network,New Joe Biden Ad: ‘Black Americans Wake Up Knowing They Can Lose Their Life’,['2020/09/03'],1960 comments,https://www.breitbart.com/2020-election/2020/09/03/new-joe-biden-ad-black-americans-wake-up-knowing-they-can-lose-their-life/,Dr. Vinnie,Kneeling to disrespect the country he wants to lead.,,1,?,,
694,Breitbart News Network,New Joe Biden Ad: ‘Black Americans Wake Up Knowing They Can Lose Their Life’,['2020/09/03'],1960 comments,https://www.breitbart.com/2020-election/2020/09/03/new-joe-biden-ad-black-americans-wake-up-knowing-they-can-lose-their-life/,Dr. Vinnie,But all those black men in the video are clean and articulate.  They aren't thugs and criminals.,,1,?,,
695,Breitbart News Network,New Joe Biden Ad: ‘Black Americans Wake Up Knowing They Can Lose Their Life’,['2020/09/03'],1960 comments,https://www.breitbart.com/2020-election/2020/09/03/new-joe-biden-ad-black-americans-wake-up-knowing-they-can-lose-their-life/,Dr. Vinnie,No politician ever talks about black on white crime.,Discover Florida,2,?,,
696,Breitbart News Network,New Joe Biden Ad: ‘Black Americans Wake Up Knowing They Can Lose Their Life’,['2020/09/03'],1960 comments,https://www.breitbart.com/2020-election/2020/09/03/new-joe-biden-ad-black-americans-wake-up-knowing-they-can-lose-their-life/,Dr. Vinnie,"90% of all the societal ""problems"" black men experience are self-inflicted.",,1,?,,
697,Breitbart News Network,New Joe Biden Ad: ‘Black Americans Wake Up Knowing They Can Lose Their Life’,['2020/09/03'],1960 comments,https://www.breitbart.com/2020-election/2020/09/03/new-joe-biden-ad-black-americans-wake-up-knowing-they-can-lose-their-life/,Dr. Vinnie,Why are they showing fathers at home with their children?  Show the Democrat ghettos.,,1,?,,
698,Breitbart News Network,CBS’s ‘Star Trek’ Casts Franchise First ‘Non-Binary’ and Trans Actors,['2020/09/03'],1520 comments,https://www.breitbart.com/entertainment/2020/09/03/cbss-star-trek-casts-franchise-first-non-binary-and-trans-actors/,Dr. Vinnie,Is it a shemale or a dudegirl?,,1,?,,
699,Breitbart News Network,CBS’s ‘Star Trek’ Casts Franchise First ‘Non-Binary’ and Trans Actors,['2020/09/03'],1520 comments,https://www.breitbart.com/entertainment/2020/09/03/cbss-star-trek-casts-franchise-first-non-binary-and-trans-actors/,Dr. Vinnie,Leftists kill another beloved franchise.,,1,?,,
700,The Gateway Pundit,"""This is Playing with Fire! We're a Very Closely Divided Country Here!"" - WOW! A…",['2020/09'],400 comments,https://www.thegatewaypundit.com/2020/09/playing-fire-closely-divided-country-wow-ag-bill-barr-goes-off-wolf-blitzer-mail-voter-fraud-video/,Dr. Vinnie,And most voting places are within walking distance.,Buster,0,0,,
701,The Gateway Pundit,"""This is Playing with Fire! We're a Very Closely Divided Country Here!"" - WOW! A…",['2020/09'],400 comments,https://www.thegatewaypundit.com/2020/09/playing-fire-closely-divided-country-wow-ag-bill-barr-goes-off-wolf-blitzer-mail-voter-fraud-video/,Dr. Vinnie,Pelosi proved we can vote in person.,,22,?,,
702,Breitbart News Network,New Joe Biden Ad: ‘Black Americans Wake Up Knowing They Can Lose Their Life’,['2020/09/03'],1960 comments,https://www.breitbart.com/2020-election/2020/09/03/new-joe-biden-ad-black-americans-wake-up-knowing-they-can-lose-their-life/,Dr. Vinnie,"No, blacks will be sent to the back until 2023.",Last hope for America,1,?,,
703,Breitbart News Network,New Joe Biden Ad: ‘Black Americans Wake Up Knowing They Can Lose Their Life’,['2020/09/03'],1960 comments,https://www.breitbart.com/2020-election/2020/09/03/new-joe-biden-ad-black-americans-wake-up-knowing-they-can-lose-their-life/,Dr. Vinnie,Ever see the movie Idiocracy?,bonnieblue2A,0,0,,
704,Breitbart News Network,New Joe Biden Ad: ‘Black Americans Wake Up Knowing They Can Lose Their Life’,['2020/09/03'],1960 comments,https://www.breitbart.com/2020-election/2020/09/03/new-joe-biden-ad-black-americans-wake-up-knowing-they-can-lose-their-life/,Dr. Vinnie,How many whites killed by blacks and vise versa?,Throwback 59,0,0,,
705,Breitbart News Network,New Joe Biden Ad: ‘Black Americans Wake Up Knowing They Can Lose Their Life’,['2020/09/03'],1960 comments,https://www.breitbart.com/2020-election/2020/09/03/new-joe-biden-ad-black-americans-wake-up-knowing-they-can-lose-their-life/,Dr. Vinnie,All of these incidences have been the result of using drugs and resisting arrest.,,2,?,,
706,Breitbart News Network,New Joe Biden Ad: ‘Black Americans Wake Up Knowing They Can Lose Their Life’,['2020/09/03'],1960 comments,https://www.breitbart.com/2020-election/2020/09/03/new-joe-biden-ad-black-americans-wake-up-knowing-they-can-lose-their-life/,Dr. Vinnie,Mostly likely less than 25% would be appalled.,Ace Rothstein,0,0,,
707,Breitbart News Network,New Joe Biden Ad: ‘Black Americans Wake Up Knowing They Can Lose Their Life’,['2020/09/03'],1960 comments,https://www.breitbart.com/2020-election/2020/09/03/new-joe-biden-ad-black-americans-wake-up-knowing-they-can-lose-their-life/,Dr. Vinnie,"Blacks loot and burn down their local grocery store then complain about ""food deserts.""",,3,?,,
708,Breitbart News Network,New Joe Biden Ad: ‘Black Americans Wake Up Knowing They Can Lose Their Life’,['2020/09/03'],1960 comments,https://www.breitbart.com/2020-election/2020/09/03/new-joe-biden-ad-black-americans-wake-up-knowing-they-can-lose-their-life/,Dr. Vinnie,"They brake the law then complain there are so many blacks in prison.  Well maybe stop raping, robbing, and murdering.",PawneeKiller,1,?,,
709,Breitbart News Network,New Joe Biden Ad: ‘Black Americans Wake Up Knowing They Can Lose Their Life’,['2020/09/03'],1960 comments,https://www.breitbart.com/2020-election/2020/09/03/new-joe-biden-ad-black-americans-wake-up-knowing-they-can-lose-their-life/,Dr. Vinnie,There's something seriously wrong in the black community.  Blaming everything else is not working.,,2,?,,
710,Breitbart News Network,New Joe Biden Ad: ‘Black Americans Wake Up Knowing They Can Lose Their Life’,['2020/09/03'],1960 comments,https://www.breitbart.com/2020-election/2020/09/03/new-joe-biden-ad-black-americans-wake-up-knowing-they-can-lose-their-life/,Dr. Vinnie,Or run up behind you and bash your head open with a brick.  Then laugh about it.,packratdc3,3,?,,
711,Breitbart News Network,New Joe Biden Ad: ‘Black Americans Wake Up Knowing They Can Lose Their Life’,['2020/09/03'],1960 comments,https://www.breitbart.com/2020-election/2020/09/03/new-joe-biden-ad-black-americans-wake-up-knowing-they-can-lose-their-life/,Dr. Vinnie,Cornpop was a bad dude.,,0,0,,
712,Breitbart News Network,Watch — Nancy Pelosi: The Salon Set Me Up,['2020/09/02'],8316 comments,https://www.breitbart.com/politics/2020/09/02/watch-nancy-pelosi-the-salon-set-me-up/,Dr. Vinnie,Since when does a hair salon phone customers telling them to come in?,,1,?,,
713,Breitbart News Network,Watch — Nancy Pelosi: The Salon Set Me Up,['2020/09/02'],8316 comments,https://www.breitbart.com/politics/2020/09/02/watch-nancy-pelosi-the-salon-set-me-up/,Dr. Vinnie,Nancy proved we can vote in person.,,3,?,,
714,Breitbart News Network,Watch — Nancy Pelosi: The Salon Set Me Up,['2020/09/02'],8316 comments,https://www.breitbart.com/politics/2020/09/02/watch-nancy-pelosi-the-salon-set-me-up/,Dr. Vinnie,That's a politician.,JayT,2,?,,
715,Breitbart News Network,Watch — Nancy Pelosi: The Salon Set Me Up,['2020/09/02'],8316 comments,https://www.breitbart.com/politics/2020/09/02/watch-nancy-pelosi-the-salon-set-me-up/,Dr. Vinnie,How dare the unwashed peasants question Queen Nancy.,,6,?,,
716,Breitbart News Network,Watch — Nancy Pelosi: The Salon Set Me Up,['2020/09/02'],8316 comments,https://www.breitbart.com/politics/2020/09/02/watch-nancy-pelosi-the-salon-set-me-up/,Dr. Vinnie,Nancy proved we can vote in person.,,3,?,,
717,Breitbart News Network,Watch — Nancy Pelosi: The Salon Set Me Up,['2020/09/02'],8316 comments,https://www.breitbart.com/politics/2020/09/02/watch-nancy-pelosi-the-salon-set-me-up/,Dr. Vinnie,She's lying.  She had her hair colored.  80 years old and zero gray?,,2,?,,
718,Breitbart News Network,Watch — Nancy Pelosi: The Salon Set Me Up,['2020/09/02'],8316 comments,https://www.breitbart.com/politics/2020/09/02/watch-nancy-pelosi-the-salon-set-me-up/,Dr. Vinnie,Nancy proved we can vote in person.,,6,?,,
719,Breitbart News Network,Watch — Nancy Pelosi: The Salon Set Me Up,['2020/09/02'],8316 comments,https://www.breitbart.com/politics/2020/09/02/watch-nancy-pelosi-the-salon-set-me-up/,Dr. Vinnie,Cornpop was a bad dude.,Guest,4,?,,
720,Breitbart News Network,Watch — Nancy Pelosi: The Salon Set Me Up,['2020/09/02'],8316 comments,https://www.breitbart.com/politics/2020/09/02/watch-nancy-pelosi-the-salon-set-me-up/,Dr. Vinnie,Set up?  C'mon man!,,2,?,,
721,Breitbart News Network,Watch — Nancy Pelosi: The Salon Set Me Up,['2020/09/02'],8316 comments,https://www.breitbart.com/politics/2020/09/02/watch-nancy-pelosi-the-salon-set-me-up/,Dr. Vinnie,She went unmasked because she knows it's a SCAMDEMIC.,,1,?,,
722,The Gateway Pundit,San Francisco Salon Owner Railroaded by Nancy Pelosi Target of Outrage and Deat…,['2020/09'],675 comments,https://www.thegatewaypundit.com/2020/09/san-francisco-salon-owner-railroaded-nancy-pelosi-target-outrage-death-threats-will-relocate-business/,Dr. Vinnie,Nancy proved we can vote in person.,,8,?,,
